fico,ltv,coborrower,dti,state,default
844,86,N,13,CA,0
702,81,Y,34,AZ,0
820,104,N,37,AZ,0
550,56,N,23,AZ,0
690,79,Y,30,AZ,0
618,80,Y,40,CA,0
757,77,N,30,CA,0
557,69,Y,32,AZ,0
654,64,N,12,CA,0
659,69,N,21,CA,0
556,51,N,23,AZ,0
612,61,N,26,CA,0
830,91,N,31,FL,0
724,73,N,40,FL,0
745,92,N,43,CA,0
752,82,N,30,CA,0
730,84,N,41,CA,0
633,64,N,14,FL,0
810,101,N,34,CA,0
728,72,N,10,FL,0
722,80,N,43,FL,0
570,53,N,14,AZ,0
644,81,N,28,CA,0
820,106,N,15,AZ,0
741,89,Y,39,CA,0
737,76,N,23,CA,0
658,80,Y,43,CA,0
732,73,N,14,AZ,0
780,90,N,43,CA,0
809,86,N,31,CA,0
690,89,Y,32,FL,0
636,71,N,21,CA,0
836,93,N,34,CA,0
700,73,N,13,AZ,0
742,94,Y,10,CA,0
826,102,N,29,CA,0
843,100,N,18,AZ,0
770,95,N,32,CA,0
772,79,Y,34,CA,0
814,85,N,35,CA,0
782,97,N,20,CA,1
725,82,N,14,CA,0
763,87,N,33,FL,0
649,66,N,16,AZ,1
664,69,Y,16,FL,0
810,85,Y,13,AZ,0
619,79,N,24,CA,0
728,71,Y,42,CA,0
833,105,Y,19,AZ,0
683,72,N,14,AZ,0
701,77,N,22,FL,0
552,55,Y,16,CA,0
615,61,N,12,CA,0
731,88,N,23,AZ,0
831,105,N,17,CA,0
679,82,N,32,FL,0
660,73,N,41,CA,0
630,77,N,21,FL,1
721,73,N,24,CA,0
696,68,Y,28,AZ,0
559,74,N,32,CA,0
594,76,N,20,AZ,0
839,88,N,15,CA,0
556,55,Y,22,AZ,0
663,68,N,31,AZ,0
550,50,N,40,CA,0
657,80,N,32,AZ,0
662,75,Y,31,AZ,0
782,84,N,18,CA,0
658,64,N,40,CA,0
699,73,Y,11,CA,0
681,67,N,17,CA,0
739,79,N,16,AZ,0
590,56,N,26,CA,0
817,92,N,29,CA,0
686,84,N,26,AZ,0
552,73,N,34,CA,0
576,60,Y,42,CA,0
702,74,Y,28,CA,0
809,100,N,29,AZ,0
648,78,N,39,CA,0
746,84,N,23,CA,0
688,80,N,21,FL,0
576,55,N,30,CA,0
741,82,Y,12,FL,0
849,89,N,26,AZ,0
735,79,Y,32,AZ,0
733,87,N,18,CA,0
568,74,N,38,CA,0
790,84,N,14,AZ,0
683,69,Y,28,FL,0
746,74,N,14,AZ,0
661,65,N,44,AZ,0
766,90,N,10,FL,0
571,58,N,21,CA,0
755,92,N,20,CA,0
833,89,N,33,CA,0
716,85,N,44,CA,0
755,80,N,39,CA,1
826,93,N,29,AZ,0
763,81,N,40,CA,0
817,102,N,14,AZ,0
695,82,N,41,AZ,0
667,68,N,43,CA,0
697,90,N,24,CA,0
692,86,N,25,CA,0
757,75,N,21,AZ,0
725,72,Y,13,CA,0
723,88,N,19,CA,0
556,68,N,33,CA,0
786,101,N,34,AZ,0
591,70,N,36,CA,0
660,81,Y,27,CA,0
704,83,N,11,CA,0
808,81,N,35,AZ,0
579,60,Y,34,AZ,0
803,100,N,24,FL,0
639,81,N,14,CA,0
601,61,Y,13,CA,0
781,94,N,23,CA,0
846,101,N,26,CA,0
669,68,Y,18,AZ,0
809,91,N,19,CA,0
591,73,N,21,AZ,0
704,82,N,20,CA,0
702,84,Y,21,AZ,0
565,60,Y,14,CA,0
677,82,N,43,FL,0
800,99,N,31,AZ,0
620,75,N,35,CA,0
848,92,N,17,CA,0
623,74,N,31,CA,1
712,93,N,37,AZ,0
674,71,N,37,AZ,0
731,84,N,23,AZ,0
639,67,N,18,CA,0
821,85,N,21,FL,0
556,51,N,43,FL,0
792,83,N,12,AZ,0
670,84,N,11,CA,0
740,96,Y,38,AZ,0
586,58,Y,16,CA,0
842,94,N,32,CA,0
634,82,N,15,AZ,0
797,102,Y,43,AZ,0
651,63,N,35,CA,0
614,72,N,29,AZ,0
697,89,N,27,AZ,0
712,73,N,17,CA,0
655,84,N,36,CA,1
624,81,Y,10,AZ,0
580,70,N,35,AZ,0
800,96,N,31,AZ,0
583,73,N,13,CA,1
793,98,N,22,CA,0
729,83,Y,12,FL,0
803,95,Y,12,CA,0
679,81,N,22,CA,0
663,69,N,39,AZ,0
843,98,N,42,CA,0
673,65,N,11,CA,0
624,66,Y,41,CA,0
704,82,Y,20,FL,0
665,84,N,12,AZ,0
827,91,N,21,AZ,0
706,80,N,30,CA,0
627,65,N,31,CA,0
710,79,Y,37,AZ,0
640,74,N,26,AZ,0
814,94,N,31,AZ,0
778,87,N,38,CA,0
720,78,Y,35,AZ,0
709,79,Y,32,AZ,0
610,70,N,13,FL,0
720,86,Y,15,CA,0
838,91,N,41,CA,0
660,72,Y,36,CA,0
626,60,N,33,CA,0
707,85,N,25,FL,0
753,81,N,37,CA,0
699,69,N,39,CA,0
630,81,Y,12,CA,0
658,81,Y,41,CA,0
797,81,N,29,CA,0
796,82,N,16,FL,0
848,86,N,25,AZ,0
770,86,Y,17,CA,0
647,81,N,16,AZ,0
680,81,Y,24,CA,0
785,101,N,29,AZ,0
798,99,N,30,AZ,0
633,61,N,18,CA,0
759,79,N,28,CA,0
631,67,N,23,FL,0
723,81,N,32,AZ,0
746,86,Y,16,AZ,0
743,86,N,23,FL,0
636,69,N,11,CA,0
656,77,N,11,CA,0
713,86,N,27,FL,0
806,91,N,37,CA,0
573,76,N,41,AZ,0
796,87,N,34,CA,0
684,89,N,28,CA,0
679,76,N,38,CA,0
833,107,N,27,CA,0
834,89,N,25,CA,0
703,88,N,43,AZ,0
824,104,N,15,FL,0
822,97,N,16,CA,0
800,94,N,17,CA,0
658,73,N,38,FL,0
726,76,N,18,CA,0
794,96,N,12,CA,0
582,72,Y,15,CA,0
759,89,N,31,FL,0
830,92,N,27,CA,0
765,77,N,36,CA,0
651,82,N,15,FL,0
567,52,Y,26,AZ,0
690,88,Y,22,AZ,0
756,87,N,12,CA,0
562,63,N,11,FL,0
838,103,N,39,AZ,0
636,65,N,31,CA,0
765,79,N,17,AZ,0
775,81,N,14,CA,0
720,70,N,35,FL,0
749,78,N,13,CA,0
737,74,Y,26,AZ,0
813,101,N,23,CA,0
671,84,N,24,AZ,0
692,88,N,20,CA,0
654,72,N,31,AZ,0
776,92,N,33,CA,0
829,88,Y,34,CA,0
767,91,N,37,CA,0
588,78,N,15,CA,0
606,70,N,39,FL,0
604,70,Y,43,CA,0
713,79,Y,14,CA,0
778,89,N,43,CA,1
780,85,N,42,AZ,0
700,76,N,26,CA,1
683,89,N,20,CA,0
711,79,Y,37,AZ,0
559,71,N,21,CA,0
753,91,N,33,CA,0
749,92,N,42,FL,0
697,73,N,41,CA,0
771,87,N,34,FL,0
656,81,N,21,CA,0
605,79,Y,25,CA,0
774,98,N,18,CA,0
792,101,N,33,CA,0
821,95,N,13,CA,0
837,102,N,17,CA,0
789,87,N,31,FL,0
801,88,N,31,AZ,0
811,100,N,28,FL,0
631,75,N,29,AZ,0
770,94,N,25,CA,0
632,77,N,38,CA,0
562,52,N,17,CA,0
560,69,N,11,CA,0
772,91,N,23,CA,0
803,88,N,21,CA,0
561,54,Y,12,CA,0
584,73,Y,34,CA,1
575,73,N,22,CA,0
690,87,N,40,AZ,0
717,85,N,17,AZ,0
600,66,Y,27,FL,0
837,94,N,18,FL,0
743,77,N,13,AZ,0
688,69,N,23,AZ,0
710,87,N,15,AZ,0
782,93,N,35,AZ,0
656,76,Y,41,CA,0
828,92,N,16,AZ,0
719,93,N,37,CA,0
802,91,N,18,CA,0
622,78,Y,34,FL,0
794,88,N,20,CA,0
674,67,N,24,AZ,0
823,86,N,32,CA,0
736,95,N,43,CA,0
624,82,N,43,CA,0
734,95,Y,24,CA,0
700,91,N,17,CA,0
600,60,N,19,AZ,0
632,81,N,36,CA,0
683,85,N,37,CA,0
661,64,N,12,CA,0
841,85,N,19,CA,0
566,70,Y,14,CA,0
695,83,N,43,CA,0
718,81,Y,41,CA,0
657,73,Y,34,AZ,0
743,96,Y,39,CA,0
657,65,N,13,CA,0
564,75,Y,39,AZ,0
710,75,N,18,CA,0
778,95,N,29,FL,0
781,88,Y,20,AZ,0
713,72,N,38,CA,0
790,89,N,20,CA,0
641,66,N,28,CA,0
713,73,Y,36,CA,0
552,65,Y,24,CA,0
731,87,Y,44,CA,0
733,94,N,28,CA,0
738,73,N,28,CA,0
758,81,N,26,AZ,0
764,87,N,14,CA,0
683,84,N,36,FL,0
736,92,N,26,CA,0
789,83,N,13,CA,0
833,103,N,19,CA,0
699,87,N,25,CA,0
782,81,N,38,AZ,0
554,73,N,14,AZ,0
836,92,N,41,CA,0
768,96,N,23,CA,0
681,80,N,16,CA,0
737,96,N,18,AZ,0
821,82,N,19,CA,0
561,71,N,17,CA,0
825,105,N,25,AZ,0
811,103,N,41,AZ,0
741,95,Y,10,CA,0
741,87,N,36,CA,0
575,55,N,15,FL,1
832,90,N,30,CA,0
639,76,N,10,CA,0
656,83,N,35,CA,0
554,67,N,24,CA,0
837,98,N,41,CA,0
614,61,N,30,CA,1
818,88,N,43,FL,0
601,80,N,27,CA,0
790,94,N,39,CA,0
643,67,N,30,CA,0
757,79,N,41,CA,0
787,99,N,18,FL,0
807,82,N,41,AZ,0
773,79,N,10,FL,0
744,83,Y,23,CA,0
712,74,N,12,FL,0
802,81,N,39,AZ,0
715,75,N,39,CA,1
661,84,Y,37,CA,0
651,77,N,43,CA,0
711,79,N,29,AZ,1
786,96,N,35,AZ,0
640,79,N,35,CA,0
795,80,N,33,CA,0
689,77,Y,31,AZ,0
609,62,N,31,AZ,0
777,90,N,11,CA,0
672,70,N,28,CA,0
565,55,N,15,AZ,0
621,61,Y,30,CA,0
780,85,N,23,FL,0
694,85,N,23,CA,0
656,85,Y,33,CA,0
817,84,N,15,CA,0
606,57,N,15,AZ,0
838,93,N,22,CA,0
583,77,N,10,CA,0
604,68,N,21,CA,0
737,89,N,25,FL,0
714,72,Y,30,FL,0
669,74,N,35,FL,0
715,87,Y,44,AZ,0
697,76,N,15,FL,0
841,96,N,28,CA,0
559,57,N,18,CA,0
596,74,Y,18,CA,0
773,98,N,32,CA,0
728,78,N,27,FL,0
769,84,N,27,AZ,0
747,87,N,12,AZ,0
654,63,N,41,CA,0
761,94,N,15,AZ,0
653,80,N,27,CA,0
751,83,N,32,CA,0
720,90,N,24,CA,0
759,91,N,17,FL,0
814,86,N,31,CA,0
838,106,N,12,AZ,0
806,87,N,37,CA,0
784,80,N,40,CA,0
649,80,N,18,CA,0
570,74,N,42,CA,0
714,77,N,33,AZ,0
790,83,N,44,CA,0
726,78,Y,40,CA,0
735,82,Y,34,AZ,0
713,79,N,16,CA,0
630,62,N,34,FL,0
578,71,N,38,AZ,0
822,97,Y,12,CA,0
846,86,N,15,AZ,0
830,88,N,22,AZ,0
773,99,N,18,CA,0
562,59,Y,43,FL,0
697,78,N,33,CA,0
819,105,N,21,CA,0
764,78,N,35,CA,0
718,92,N,25,CA,0
561,55,Y,43,CA,0
809,104,N,41,CA,0
572,62,Y,44,CA,0
662,80,N,36,CA,0
660,79,N,19,CA,0
556,57,Y,42,AZ,0
604,68,N,33,AZ,0
735,90,Y,37,AZ,0
682,84,N,39,CA,0
578,62,N,18,CA,0
747,82,N,21,CA,0
645,64,N,24,AZ,0
662,71,N,25,CA,0
613,80,N,38,CA,0
819,92,N,39,AZ,0
577,69,Y,23,CA,0
673,87,N,24,FL,0
586,64,Y,21,CA,0
706,86,Y,25,FL,0
815,89,N,33,CA,0
768,82,N,19,AZ,1
705,83,N,30,FL,0
744,74,N,42,FL,0
638,70,N,39,CA,0
849,108,N,40,CA,0
766,83,N,33,CA,0
690,81,N,17,CA,0
757,93,N,38,AZ,0
707,74,N,33,CA,0
762,76,N,38,FL,0
786,81,N,44,CA,0
656,66,Y,36,CA,0
765,95,N,43,AZ,0
629,71,N,30,CA,0
623,71,N,34,FL,0
596,64,N,36,CA,0
559,54,Y,29,AZ,1
835,99,N,43,AZ,0
848,109,N,35,CA,0
753,76,N,34,CA,0
800,93,N,41,CA,0
769,81,N,13,FL,0
736,82,N,17,CA,0
799,92,N,35,CA,0
567,69,N,17,FL,0
641,74,Y,44,AZ,0
615,73,N,37,AZ,0
822,94,N,24,CA,0
683,66,Y,12,CA,0
666,76,Y,23,CA,0
738,92,N,35,FL,0
750,86,Y,19,AZ,0
761,92,N,32,FL,0
694,83,Y,41,CA,0
624,75,N,21,CA,0
635,67,Y,41,FL,0
597,75,N,28,CA,0
830,88,N,44,CA,0
836,95,N,27,FL,0
770,90,N,24,CA,0
832,104,Y,24,AZ,0
774,84,N,30,CA,0
586,74,N,36,CA,0
632,63,Y,32,AZ,0
676,72,Y,44,CA,0
579,66,N,24,AZ,0
676,83,N,12,AZ,0
632,78,N,37,CA,0
603,74,N,22,CA,0
754,81,Y,33,AZ,0
731,76,N,14,CA,0
596,58,N,16,CA,0
770,81,N,20,AZ,0
763,97,N,37,FL,0
802,85,N,19,CA,0
748,82,N,20,CA,0
768,99,N,17,CA,0
745,92,N,23,CA,0
570,62,N,41,FL,0
813,98,N,17,CA,0
701,89,N,36,CA,0
725,82,Y,36,FL,0
574,57,N,24,CA,0
665,70,Y,43,FL,0
681,71,Y,15,CA,0
802,102,N,18,AZ,0
676,78,Y,28,CA,0
585,56,N,39,CA,0
754,83,N,40,CA,0
664,65,N,39,CA,0
730,77,N,20,CA,0
840,104,N,20,AZ,0
733,78,Y,41,CA,0
720,74,N,28,CA,0
781,99,N,25,CA,0
740,84,N,40,CA,0
787,80,N,11,CA,0
797,102,N,19,AZ,0
646,64,N,22,CA,0
609,68,Y,32,AZ,0
767,91,N,18,AZ,0
572,71,N,25,FL,0
785,96,N,17,CA,0
554,55,N,22,CA,0
594,61,Y,19,AZ,0
744,87,Y,20,CA,0
550,53,Y,42,FL,0
722,72,N,19,CA,0
721,87,N,38,AZ,0
564,52,N,18,CA,0
828,84,N,30,AZ,0
658,85,N,38,FL,1
743,78,N,35,AZ,0
673,86,Y,44,AZ,0
641,75,N,20,AZ,0
671,70,N,23,AZ,0
618,78,N,17,CA,0
825,89,N,26,CA,0
675,86,N,22,CA,0
681,74,N,19,CA,0
786,91,N,36,AZ,0
828,87,N,31,CA,0
573,68,N,32,CA,0
798,81,N,14,CA,0
805,84,N,21,CA,0
614,59,Y,29,CA,0
598,63,N,19,CA,0
567,64,Y,32,CA,0
672,85,N,36,CA,0
838,93,N,25,CA,0
583,59,Y,17,CA,0
596,64,N,38,AZ,0
762,99,N,33,CA,0
617,75,Y,30,AZ,0
811,84,N,18,AZ,0
815,104,N,24,FL,0
603,77,Y,37,CA,0
840,106,N,19,CA,0
686,79,N,42,CA,0
817,101,N,20,CA,0
787,96,N,38,FL,0
773,80,N,41,CA,0
819,83,N,24,CA,0
703,71,N,40,AZ,0
636,70,N,26,AZ,0
726,80,N,35,CA,0
659,64,N,21,AZ,0
684,82,Y,18,CA,0
810,99,N,39,CA,0
712,76,N,21,CA,0
759,92,N,28,FL,0
776,80,N,19,CA,0
713,88,N,15,FL,0
609,65,N,14,CA,0
592,58,N,12,CA,0
618,67,N,12,AZ,0
766,80,N,20,CA,0
603,72,N,10,CA,0
797,92,N,11,CA,0
666,72,Y,13,CA,1
577,58,Y,40,AZ,0
808,104,N,40,CA,0
746,91,Y,26,CA,0
617,58,N,27,CA,0
638,66,Y,40,CA,0
579,66,Y,37,CA,1
760,77,N,37,FL,0
608,75,N,17,CA,1
596,60,Y,28,FL,0
846,104,N,23,AZ,0
553,71,Y,13,AZ,0
794,82,Y,37,AZ,0
646,82,N,33,CA,0
593,71,N,25,AZ,0
822,89,N,16,AZ,0
776,77,Y,13,CA,0
580,55,N,37,CA,0
737,84,N,40,CA,0
664,69,Y,36,FL,0
550,59,N,26,AZ,0
834,97,Y,18,CA,0
744,76,N,44,CA,0
750,88,N,28,CA,0
583,73,N,29,CA,0
774,85,N,31,CA,0
808,103,N,23,CA,0
661,78,N,35,CA,0
579,61,N,14,CA,0
657,76,N,36,CA,0
553,51,N,36,FL,1
691,82,Y,33,CA,0
715,79,N,30,AZ,0
646,79,N,11,CA,0
716,84,N,27,CA,0
632,65,N,14,AZ,1
781,82,Y,16,CA,0
841,100,N,41,AZ,0
785,90,N,10,AZ,0
724,91,N,15,CA,0
833,92,N,32,AZ,0
678,83,N,28,FL,0
645,66,N,44,AZ,0
664,84,Y,21,CA,0
735,73,N,41,AZ,0
657,78,N,14,CA,0
624,65,N,37,AZ,0
709,89,Y,12,AZ,1
793,84,N,17,CA,0
563,62,N,16,CA,0
555,68,N,37,CA,0
767,87,N,26,CA,0
788,78,N,30,AZ,0
797,85,N,26,CA,0
717,85,Y,17,FL,0
642,65,N,41,AZ,0
793,80,N,18,CA,0
697,80,Y,40,CA,0
756,85,N,33,CA,0
658,71,N,36,CA,0
822,84,N,25,AZ,0
614,67,N,14,CA,0
808,98,N,44,CA,0
674,65,N,14,CA,0
650,78,N,29,FL,0
763,86,Y,10,CA,0
746,91,N,42,AZ,0
632,66,Y,14,CA,0
654,73,Y,17,AZ,0
753,80,N,39,FL,0
610,78,N,38,AZ,0
774,93,N,32,AZ,0
691,72,N,15,FL,0
827,94,Y,41,CA,0
643,67,N,36,CA,0
814,98,N,17,AZ,0
662,70,N,34,CA,0
761,83,N,26,CA,0
800,86,N,30,CA,0
768,89,N,35,AZ,0
687,77,Y,43,AZ,0
659,72,N,12,CA,0
697,77,N,12,AZ,0
592,55,N,21,AZ,0
583,68,N,36,AZ,0
609,70,Y,37,CA,0
683,69,Y,34,AZ,0
625,79,N,22,FL,0
814,95,N,29,FL,0
728,87,N,29,CA,0
676,84,Y,35,CA,0
551,63,Y,24,CA,0
785,86,N,32,CA,0
631,71,N,24,CA,0
734,79,N,36,AZ,0
810,103,N,25,AZ,0
773,79,N,15,AZ,0
659,68,N,44,FL,0
596,79,N,18,AZ,0
566,75,N,16,AZ,0
800,83,N,17,FL,0
636,82,N,27,AZ,0
710,69,N,39,AZ,0
717,73,Y,21,AZ,0
596,72,N,25,CA,0
667,87,N,23,CA,0
644,74,N,26,CA,0
680,72,N,21,AZ,0
577,55,Y,19,AZ,0
568,63,N,40,CA,0
632,64,N,23,FL,0
562,62,Y,14,CA,0
793,85,N,32,CA,0
811,89,N,29,AZ,0
835,87,N,26,AZ,0
770,91,N,28,CA,0
586,72,N,29,AZ,0
843,87,N,22,CA,0
648,65,Y,30,CA,0
731,83,Y,25,AZ,0
582,57,N,40,AZ,0
635,75,N,14,CA,0
744,82,N,32,CA,0
654,72,Y,10,CA,0
696,88,Y,44,AZ,0
824,100,N,17,FL,0
747,81,Y,16,CA,0
652,70,Y,39,FL,0
739,91,Y,40,FL,0
720,77,N,36,AZ,0
615,58,N,16,CA,0
717,85,Y,33,AZ,0
748,81,N,41,AZ,0
611,79,N,17,CA,0
730,73,Y,41,FL,0
666,84,N,17,AZ,0
775,95,N,40,CA,0
599,58,N,37,AZ,0
835,95,N,43,CA,0
778,99,N,41,CA,0
825,104,N,44,CA,0
776,87,N,36,CA,0
723,89,Y,17,CA,0
814,95,N,22,CA,0
686,73,N,27,FL,0
811,89,N,22,CA,0
843,107,N,22,CA,0
675,69,Y,38,CA,0
666,66,N,32,AZ,0
766,93,N,41,CA,0
691,70,Y,37,CA,0
803,83,N,27,AZ,0
677,70,N,20,CA,0
687,76,N,31,FL,0
753,98,N,11,CA,0
611,63,Y,12,AZ,0
650,80,N,14,AZ,0
580,57,Y,35,CA,0
676,81,N,19,AZ,0
760,86,N,44,CA,0
638,70,Y,23,AZ,0
578,68,Y,12,AZ,0
620,71,N,21,FL,0
714,78,N,37,CA,0
617,58,N,24,CA,0
805,86,N,20,AZ,0
844,87,N,31,AZ,0
696,82,N,38,CA,0
723,80,N,31,CA,0
841,87,Y,43,FL,0
743,84,Y,27,FL,0
792,103,N,42,AZ,0
592,74,Y,33,CA,0
603,75,N,37,CA,0
767,96,N,15,CA,0
760,77,N,21,CA,0
745,94,N,31,AZ,0
678,78,N,38,FL,0
565,61,N,20,CA,0
708,80,Y,36,CA,0
650,80,Y,30,AZ,0
748,93,N,23,CA,0
791,89,N,19,CA,0
825,95,N,12,AZ,0
792,94,N,12,CA,0
767,78,N,34,CA,0
613,68,N,21,CA,0
572,66,N,33,CA,0
799,80,N,31,AZ,0
561,74,N,13,AZ,0
762,99,N,30,FL,0
607,77,N,20,CA,0
586,70,N,20,FL,0
774,95,N,22,CA,0
685,83,Y,33,FL,0
652,76,N,42,CA,0
815,90,N,12,CA,0
690,88,Y,19,CA,0
564,61,N,41,CA,0
665,82,N,17,CA,1
603,78,N,16,CA,0
699,84,N,23,CA,0
677,69,N,33,AZ,0
560,58,Y,19,FL,0
654,69,N,16,AZ,0
580,71,N,30,CA,0
802,101,N,24,CA,0
641,61,Y,30,AZ,0
806,83,N,24,FL,0
830,90,Y,24,FL,0
608,63,N,18,AZ,0
774,80,N,11,AZ,0
644,78,N,18,FL,0
705,77,N,40,AZ,0
831,97,N,14,AZ,0
571,71,N,28,CA,0
669,70,N,22,CA,1
751,74,N,11,CA,0
569,62,N,19,FL,0
602,65,N,11,CA,0
635,76,N,38,CA,0
757,85,N,17,CA,0
594,74,Y,10,CA,0
568,72,N,39,CA,0
584,68,N,24,FL,0
684,85,Y,24,AZ,0
797,80,N,20,CA,0
650,78,Y,30,FL,0
716,78,N,13,CA,0
635,72,N,32,CA,0
667,68,N,16,CA,0
635,73,N,27,FL,0
812,91,Y,31,CA,0
600,65,N,28,CA,0
700,82,Y,37,CA,0
692,90,Y,16,AZ,0
776,84,Y,23,FL,0
832,101,N,11,CA,0
831,94,N,22,CA,0
556,68,N,39,CA,0
575,67,N,28,CA,1
578,57,N,37,AZ,1
601,69,Y,16,CA,0
771,78,N,20,FL,0
682,71,Y,14,CA,0
765,79,N,27,AZ,1
637,75,N,10,CA,0
829,88,N,11,FL,0
751,91,N,11,CA,0
654,63,N,44,AZ,0
699,78,N,18,CA,0
701,84,Y,12,CA,0
818,95,N,43,CA,0
631,82,N,15,AZ,0
791,100,N,15,CA,0
591,77,N,11,CA,0
830,96,N,21,CA,0
790,90,N,28,CA,0
778,97,N,10,AZ,0
729,85,N,17,AZ,0
644,66,N,13,AZ,0
734,92,N,44,AZ,0
708,77,N,12,CA,0
825,105,N,28,CA,0
585,59,Y,16,AZ,0
715,73,N,16,AZ,0
603,57,N,17,AZ,0
767,84,N,23,CA,0
801,82,N,26,FL,0
829,87,N,22,CA,0
732,74,N,31,CA,0
829,106,N,43,FL,0
684,78,N,42,AZ,0
628,76,N,41,FL,0
550,51,Y,42,AZ,0
687,68,Y,27,AZ,0
738,83,N,39,AZ,0
847,91,N,38,CA,0
716,89,Y,27,AZ,0
687,89,Y,24,AZ,0
791,84,N,12,FL,0
550,65,N,39,CA,1
568,63,N,22,AZ,1
607,64,Y,20,CA,0
595,56,N,37,FL,0
562,67,Y,36,CA,0
795,87,N,42,CA,0
801,91,N,16,FL,0
832,99,N,11,AZ,0
658,65,Y,37,CA,0
790,97,N,37,CA,0
600,64,N,24,FL,0
761,91,N,36,CA,0
722,74,N,41,CA,0
668,87,N,34,CA,0
775,92,N,35,CA,0
749,84,N,10,CA,0
579,58,Y,12,AZ,0
763,87,N,27,FL,0
654,66,N,14,FL,0
778,97,N,22,CA,0
611,63,Y,21,AZ,0
826,89,N,32,AZ,0
764,93,N,28,FL,0
649,64,N,10,CA,1
615,64,N,14,CA,0
601,70,N,29,CA,0
721,94,N,22,AZ,0
630,62,N,12,FL,0
843,97,N,44,CA,0
620,68,N,43,AZ,0
788,83,N,27,AZ,0
572,72,Y,39,AZ,0
842,94,N,29,AZ,0
564,62,N,37,FL,0
826,92,N,11,AZ,0
833,105,N,25,CA,0
678,79,Y,37,AZ,0
755,92,Y,35,FL,0
811,84,Y,41,FL,0
576,58,N,22,AZ,0
656,74,Y,10,AZ,0
667,85,Y,27,FL,0
693,77,N,18,AZ,0
651,85,N,30,CA,1
727,78,N,15,AZ,0
551,56,N,35,AZ,0
707,92,Y,16,CA,0
786,81,Y,23,AZ,0
705,81,N,11,AZ,0
712,79,N,26,AZ,0
594,69,Y,39,CA,0
792,100,N,32,CA,0
596,66,Y,40,CA,0
557,57,N,15,FL,0
742,87,N,28,CA,0
720,87,N,44,CA,0
578,57,N,34,CA,0
667,76,N,12,CA,1
668,67,N,37,AZ,0
745,78,N,16,AZ,0
742,76,N,27,CA,0
614,81,Y,14,CA,0
619,81,N,29,CA,0
694,79,N,43,AZ,0
633,64,N,21,FL,0
748,94,N,30,CA,0
555,59,N,17,AZ,0
626,60,N,28,CA,0
576,58,N,28,CA,0
552,72,N,27,CA,0
720,75,Y,16,CA,0
776,94,N,42,AZ,0
604,68,N,25,CA,0
633,81,N,10,AZ,0
681,78,N,11,CA,0
773,94,N,31,CA,0
822,85,N,15,FL,0
561,65,N,22,FL,0
712,80,N,32,FL,0
754,95,N,17,AZ,0
625,60,N,33,CA,0
598,78,Y,40,AZ,0
849,106,N,41,CA,0
805,92,N,32,AZ,0
714,86,N,21,FL,0
680,75,N,15,CA,0
570,55,N,41,AZ,0
660,83,N,32,FL,0
633,79,N,24,CA,1
585,59,N,31,FL,1
580,74,Y,16,CA,0
781,99,N,22,CA,0
760,90,N,19,CA,0
694,84,N,17,AZ,0
666,67,N,21,FL,0
581,63,N,30,FL,0
576,57,N,19,AZ,0
584,75,N,21,CA,0
649,68,N,40,CA,0
582,62,N,20,AZ,0
822,94,N,35,CA,0
748,77,N,44,AZ,0
741,90,N,29,AZ,1
810,84,N,14,AZ,0
607,65,N,38,CA,0
723,85,N,36,CA,0
808,89,N,12,FL,0
827,90,N,25,CA,0
640,68,N,30,CA,0
600,78,N,41,CA,0
755,89,N,36,AZ,0
556,73,N,31,CA,0
561,70,N,14,AZ,0
848,99,N,10,CA,0
847,96,N,17,CA,0
600,77,Y,40,CA,0
676,73,N,24,CA,0
849,108,N,10,CA,0
653,73,N,28,AZ,0
631,64,N,23,CA,0
595,66,Y,30,CA,0
623,69,N,21,AZ,0
553,54,Y,31,CA,0
580,64,N,34,AZ,0
710,77,N,15,AZ,0
694,82,N,19,CA,0
774,87,N,26,CA,0
738,77,Y,44,AZ,0
638,82,N,20,AZ,0
599,62,N,39,AZ,0
730,89,N,28,CA,0
587,55,N,35,CA,0
559,65,N,27,CA,0
552,71,N,10,CA,0
610,80,N,22,AZ,0
754,92,N,25,CA,0
844,107,N,35,FL,0
783,99,N,26,FL,0
789,82,N,13,CA,0
644,77,Y,33,CA,0
758,95,N,18,CA,0
768,94,N,42,FL,0
848,104,N,33,CA,0
601,57,N,19,CA,0
793,93,N,16,CA,0
584,76,N,16,CA,0
816,105,N,11,CA,0
563,70,N,36,FL,1
796,93,N,17,AZ,0
800,93,N,28,CA,0
655,83,N,42,CA,0
553,55,N,15,CA,0
819,99,N,12,CA,0
833,94,N,36,CA,0
579,58,N,10,AZ,0
593,67,N,32,AZ,0
625,60,N,35,AZ,0
790,94,N,13,CA,0
578,57,N,12,CA,0
620,63,Y,27,CA,0
580,74,N,40,CA,0
720,90,N,18,FL,0
752,91,N,17,CA,0
584,54,Y,43,FL,0
578,66,Y,30,CA,0
646,70,Y,27,FL,0
746,78,N,25,CA,0
723,78,N,22,CA,0
756,80,N,26,FL,0
799,83,Y,13,CA,0
802,98,N,30,CA,0
582,74,N,42,CA,0
587,78,N,23,CA,0
803,83,N,41,AZ,0
637,64,N,34,FL,0
602,72,Y,40,CA,0
760,75,N,17,FL,0
847,98,N,32,CA,0
717,79,N,43,FL,0
711,76,N,34,CA,0
615,75,Y,24,CA,0
720,78,Y,11,AZ,1
797,97,N,14,CA,0
839,89,N,32,AZ,0
